C:\Users\Zeytoon_PC\Desktop\data_car\IMG\center_2021_07_10_14_37_01_123.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\left_2021_07_10_14_37_01_123.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\right_2021_07_10_14_37_01_123.jpg, 0, 0, 0, 7.948763E-05
C:\Users\Zeytoon_PC\Desktop\data_car\IMG\center_2021_07_10_14_37_01_227.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\left_2021_07_10_14_37_01_227.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\right_2021_07_10_14_37_01_227.jpg, 0, 0, 0, 7.987496E-05
C:\Users\Zeytoon_PC\Desktop\data_car\IMG\center_2021_07_10_14_37_01_327.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\left_2021_07_10_14_37_01_327.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\right_2021_07_10_14_37_01_327.jpg, 0, 0, 0, 7.913019E-05
C:\Users\Zeytoon_PC\Desktop\data_car\IMG\center_2021_07_10_14_37_01_430.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\left_2021_07_10_14_37_01_430.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\right_2021_07_10_14_37_01_430.jpg, 0, 0, 0, 7.907731E-05
C:\Users\Zeytoon_PC\Desktop\data_car\IMG\center_2021_07_10_14_37_01_534.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\left_2021_07_10_14_37_01_534.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\right_2021_07_10_14_37_01_534.jpg, 0, 0, 0, 7.941713E-05
C:\Users\Zeytoon_PC\Desktop\data_car\IMG\center_2021_07_10_14_37_01_637.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\left_2021_07_10_14_37_01_637.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\right_2021_07_10_14_37_01_637.jpg, 0, 0, 0, 7.915449E-05
C:\Users\Zeytoon_PC\Desktop\data_car\IMG\center_2021_07_10_14_37_01_738.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\left_2021_07_10_14_37_01_738.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\right_2021_07_10_14_37_01_738.jpg, 0, 0, 0, 7.959037E-05
C:\Users\Zeytoon_PC\Desktop\data_car\IMG\center_2021_07_10_14_37_01_838.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\left_2021_07_10_14_37_01_838.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\right_2021_07_10_14_37_01_838.jpg, 0, 0, 0, 7.948404E-05
C:\Users\Zeytoon_PC\Desktop\data_car\IMG\center_2021_07_10_14_37_01_939.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\left_2021_07_10_14_37_01_939.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\right_2021_07_10_14_37_01_939.jpg, 0, 0, 0, 7.96373E-05
C:\Users\Zeytoon_PC\Desktop\data_car\IMG\center_2021_07_10_14_37_02_039.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\left_2021_07_10_14_37_02_039.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\right_2021_07_10_14_37_02_039.jpg, 0, 0, 0, 7.943443E-05
C:\Users\Zeytoon_PC\Desktop\data_car\IMG\center_2021_07_10_14_37_02_145.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\left_2021_07_10_14_37_02_145.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\right_2021_07_10_14_37_02_145.jpg, 0, 0.0871533, 0, 0.01921149
C:\Users\Zeytoon_PC\Desktop\data_car\IMG\center_2021_07_10_14_37_02_250.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\left_2021_07_10_14_37_02_250.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\right_2021_07_10_14_37_02_250.jpg, 0, 0.3826302, 0, 0.3344024
C:\Users\Zeytoon_PC\Desktop\data_car\IMG\center_2021_07_10_14_37_02_357.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\left_2021_07_10_14_37_02_357.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\right_2021_07_10_14_37_02_357.jpg, 0, 0.7425108, 0, 1.160335
C:\Users\Zeytoon_PC\Desktop\data_car\IMG\center_2021_07_10_14_37_02_460.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\left_2021_07_10_14_37_02_460.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\right_2021_07_10_14_37_02_460.jpg, 0, 1, 0, 2.274401
C:\Users\Zeytoon_PC\Desktop\data_car\IMG\center_2021_07_10_14_37_02_565.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\left_2021_07_10_14_37_02_565.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\right_2021_07_10_14_37_02_565.jpg, 0, 1, 0, 3.462768
C:\Users\Zeytoon_PC\Desktop\data_car\IMG\center_2021_07_10_14_37_02_670.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\left_2021_07_10_14_37_02_670.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\right_2021_07_10_14_37_02_670.jpg, -0.1225773, 1, 0, 4.633332
C:\Users\Zeytoon_PC\Desktop\data_car\IMG\center_2021_07_10_14_37_02_774.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\left_2021_07_10_14_37_02_774.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\right_2021_07_10_14_37_02_774.jpg, -0.2970324, 1, 0, 5.770334
C:\Users\Zeytoon_PC\Desktop\data_car\IMG\center_2021_07_10_14_37_02_880.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\left_2021_07_10_14_37_02_880.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\right_2021_07_10_14_37_02_880.jpg, 0, 1, 0, 7.145523
C:\Users\Zeytoon_PC\Desktop\data_car\IMG\center_2021_07_10_14_37_02_982.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\left_2021_07_10_14_37_02_982.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\right_2021_07_10_14_37_02_982.jpg, 0, 1, 0, 8.279737
C:\Users\Zeytoon_PC\Desktop\data_car\IMG\center_2021_07_10_14_37_03_083.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\left_2021_07_10_14_37_03_083.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\right_2021_07_10_14_37_03_083.jpg, 0, 1, 0, 9.403909
C:\Users\Zeytoon_PC\Desktop\data_car\IMG\center_2021_07_10_14_37_03_194.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\left_2021_07_10_14_37_03_194.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\right_2021_07_10_14_37_03_194.jpg, 0, 1, 0, 10.5171
C:\Users\Zeytoon_PC\Desktop\data_car\IMG\center_2021_07_10_14_37_03_301.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\left_2021_07_10_14_37_03_301.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\right_2021_07_10_14_37_03_301.jpg, -0.2738973, 1, 0, 11.6452
C:\Users\Zeytoon_PC\Desktop\data_car\IMG\center_2021_07_10_14_37_03_410.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\left_2021_07_10_14_37_03_410.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\right_2021_07_10_14_37_03_410.jpg, 0, 1, 0, 12.88149
C:\Users\Zeytoon_PC\Desktop\data_car\IMG\center_2021_07_10_14_37_03_511.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\left_2021_07_10_14_37_03_511.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\right_2021_07_10_14_37_03_511.jpg, 0, 1, 0, 13.97815
C:\Users\Zeytoon_PC\Desktop\data_car\IMG\center_2021_07_10_14_37_03_613.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\left_2021_07_10_14_37_03_613.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\right_2021_07_10_14_37_03_613.jpg, 0, 1, 0, 15.00541
C:\Users\Zeytoon_PC\Desktop\data_car\IMG\center_2021_07_10_14_37_03_720.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\left_2021_07_10_14_37_03_720.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\right_2021_07_10_14_37_03_720.jpg, 0, 0.9060823, 0, 16.20875
C:\Users\Zeytoon_PC\Desktop\data_car\IMG\center_2021_07_10_14_37_03_824.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\left_2021_07_10_14_37_03_824.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\right_2021_07_10_14_37_03_824.jpg, -0.2921967, 0.6138856, 0, 17.10248
C:\Users\Zeytoon_PC\Desktop\data_car\IMG\center_2021_07_10_14_37_03_929.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\left_2021_07_10_14_37_03_929.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\right_2021_07_10_14_37_03_929.jpg, -0.02221353, 0.2988833, 0, 17.20461
C:\Users\Zeytoon_PC\Desktop\data_car\IMG\center_2021_07_10_14_37_04_034.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\left_2021_07_10_14_37_04_034.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\right_2021_07_10_14_37_04_034.jpg, 0, 0.09143536, 0, 17.59544
C:\Users\Zeytoon_PC\Desktop\data_car\IMG\center_2021_07_10_14_37_04_136.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\left_2021_07_10_14_37_04_136.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\right_2021_07_10_14_37_04_136.jpg, -0.1735833, 0.4421132, 0, 17.71095
C:\Users\Zeytoon_PC\Desktop\data_car\IMG\center_2021_07_10_14_37_04_241.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\left_2021_07_10_14_37_04_241.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\right_2021_07_10_14_37_04_241.jpg, -0.2014653, 0.7374493, 0, 17.94794
C:\Users\Zeytoon_PC\Desktop\data_car\IMG\center_2021_07_10_14_37_04_369.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\left_2021_07_10_14_37_04_369.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\right_2021_07_10_14_37_04_369.jpg, 0, 1, 0, 19.11488
C:\Users\Zeytoon_PC\Desktop\data_car\IMG\center_2021_07_10_14_37_04_473.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\left_2021_07_10_14_37_04_473.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\right_2021_07_10_14_37_04_473.jpg, -0.2630511, 1, 0, 20.23819
C:\Users\Zeytoon_PC\Desktop\data_car\IMG\center_2021_07_10_14_37_04_574.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\left_2021_07_10_14_37_04_574.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\right_2021_07_10_14_37_04_574.jpg, -0.008021703, 1, 0, 21.41368
C:\Users\Zeytoon_PC\Desktop\data_car\IMG\center_2021_07_10_14_37_04_677.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\left_2021_07_10_14_37_04_677.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\right_2021_07_10_14_37_04_677.jpg, 0, 1, 0, 22.35299
C:\Users\Zeytoon_PC\Desktop\data_car\IMG\center_2021_07_10_14_37_04_783.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\left_2021_07_10_14_37_04_783.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\right_2021_07_10_14_37_04_783.jpg, 0, 1, 0, 23.36119
C:\Users\Zeytoon_PC\Desktop\data_car\IMG\center_2021_07_10_14_37_04_887.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\left_2021_07_10_14_37_04_887.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\right_2021_07_10_14_37_04_887.jpg, 0, 1, 0, 24.32596
C:\Users\Zeytoon_PC\Desktop\data_car\IMG\center_2021_07_10_14_37_04_993.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\left_2021_07_10_14_37_04_993.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\right_2021_07_10_14_37_04_993.jpg, 0, 1, 0, 25.29145
C:\Users\Zeytoon_PC\Desktop\data_car\IMG\center_2021_07_10_14_37_05_095.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\left_2021_07_10_14_37_05_095.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\right_2021_07_10_14_37_05_095.jpg, -0.1440876, 0.8557573, 0, 26.35387
C:\Users\Zeytoon_PC\Desktop\data_car\IMG\center_2021_07_10_14_37_05_195.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\left_2021_07_10_14_37_05_195.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\right_2021_07_10_14_37_05_195.jpg, 0, 0.5543162, 0, 26.93793
C:\Users\Zeytoon_PC\Desktop\data_car\IMG\center_2021_07_10_14_37_05_298.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\left_2021_07_10_14_37_05_298.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\right_2021_07_10_14_37_05_298.jpg, 0, 0.2475611, 0, 27.15848
C:\Users\Zeytoon_PC\Desktop\data_car\IMG\center_2021_07_10_14_37_05_398.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\left_2021_07_10_14_37_05_398.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\right_2021_07_10_14_37_05_398.jpg, -0.2304618, 0, 0, 26.99084
C:\Users\Zeytoon_PC\Desktop\data_car\IMG\center_2021_07_10_14_37_05_499.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\left_2021_07_10_14_37_05_499.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\right_2021_07_10_14_37_05_499.jpg, -0.1080162, 0, 0, 26.675
C:\Users\Zeytoon_PC\Desktop\data_car\IMG\center_2021_07_10_14_37_05_605.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\left_2021_07_10_14_37_05_605.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\right_2021_07_10_14_37_05_605.jpg, 0, 0, 0, 26.40257
C:\Users\Zeytoon_PC\Desktop\data_car\IMG\center_2021_07_10_14_37_05_713.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\left_2021_07_10_14_37_05_713.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\right_2021_07_10_14_37_05_713.jpg, -0.1857837, 0, 0, 26.12845
C:\Users\Zeytoon_PC\Desktop\data_car\IMG\center_2021_07_10_14_37_05_819.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\left_2021_07_10_14_37_05_819.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\right_2021_07_10_14_37_05_819.jpg, 0, 0, 0, 25.81245
C:\Users\Zeytoon_PC\Desktop\data_car\IMG\center_2021_07_10_14_37_05_922.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\left_2021_07_10_14_37_05_922.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\right_2021_07_10_14_37_05_922.jpg, 0, 0, 0, 25.55298
C:\Users\Zeytoon_PC\Desktop\data_car\IMG\center_2021_07_10_14_37_06_026.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\left_2021_07_10_14_37_06_026.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\right_2021_07_10_14_37_06_026.jpg, -0.0403383, 0, 0, 25.2961
C:\Users\Zeytoon_PC\Desktop\data_car\IMG\center_2021_07_10_14_37_06_129.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\left_2021_07_10_14_37_06_129.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\right_2021_07_10_14_37_06_129.jpg, -0.2248521, 0, 0, 24.99366
C:\Users\Zeytoon_PC\Desktop\data_car\IMG\center_2021_07_10_14_37_06_232.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\left_2021_07_10_14_37_06_232.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\right_2021_07_10_14_37_06_232.jpg, 0, 0, 0, 24.74137
C:\Users\Zeytoon_PC\Desktop\data_car\IMG\center_2021_07_10_14_37_06_333.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\left_2021_07_10_14_37_06_333.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\right_2021_07_10_14_37_06_333.jpg, 0, 0, 0, 24.49137
C:\Users\Zeytoon_PC\Desktop\data_car\IMG\center_2021_07_10_14_37_06_436.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\left_2021_07_10_14_37_06_436.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\right_2021_07_10_14_37_06_436.jpg, -0.2770191, 0, 0, 24.15825
C:\Users\Zeytoon_PC\Desktop\data_car\IMG\center_2021_07_10_14_37_06_544.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\left_2021_07_10_14_37_06_544.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\right_2021_07_10_14_37_06_544.jpg, 0, 0, 0, 23.91009
C:\Users\Zeytoon_PC\Desktop\data_car\IMG\center_2021_07_10_14_37_06_647.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\left_2021_07_10_14_37_06_647.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\right_2021_07_10_14_37_06_647.jpg, 0, 0, 0, 23.6671
C:\Users\Zeytoon_PC\Desktop\data_car\IMG\center_2021_07_10_14_37_06_749.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\left_2021_07_10_14_37_06_749.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\right_2021_07_10_14_37_06_749.jpg, 0, 0, 0, 23.42907
C:\Users\Zeytoon_PC\Desktop\data_car\IMG\center_2021_07_10_14_37_06_862.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\left_2021_07_10_14_37_06_862.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\right_2021_07_10_14_37_06_862.jpg, -0.088569, 0, 0, 23.14341
C:\Users\Zeytoon_PC\Desktop\data_car\IMG\center_2021_07_10_14_37_06_966.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\left_2021_07_10_14_37_06_966.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\right_2021_07_10_14_37_06_966.jpg, -0.271209, 0, 0, 22.84686
C:\Users\Zeytoon_PC\Desktop\data_car\IMG\center_2021_07_10_14_37_07_073.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\left_2021_07_10_14_37_07_073.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\right_2021_07_10_14_37_07_073.jpg, 0, 0, 0, 22.61732
C:\Users\Zeytoon_PC\Desktop\data_car\IMG\center_2021_07_10_14_37_07_179.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\left_2021_07_10_14_37_07_179.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\right_2021_07_10_14_37_07_179.jpg, 0, 0, 0, 22.34096
C:\Users\Zeytoon_PC\Desktop\data_car\IMG\center_2021_07_10_14_37_07_285.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\left_2021_07_10_14_37_07_285.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\right_2021_07_10_14_37_07_285.jpg, 0, 0, 0, 22.11598
C:\Users\Zeytoon_PC\Desktop\data_car\IMG\center_2021_07_10_14_37_07_390.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\left_2021_07_10_14_37_07_390.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\right_2021_07_10_14_37_07_390.jpg, -0.0464478, 0, 0, 21.89364
C:\Users\Zeytoon_PC\Desktop\data_car\IMG\center_2021_07_10_14_37_07_499.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\left_2021_07_10_14_37_07_499.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\right_2021_07_10_14_37_07_499.jpg, -0.01619069, 0, 0, 21.6087
C:\Users\Zeytoon_PC\Desktop\data_car\IMG\center_2021_07_10_14_37_07_602.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\left_2021_07_10_14_37_07_602.jpg, C:\Users\Zeytoon_PC\Desktop\data_car\IMG\right_2021_07_10_14_37_07_602.jpg, 0, 0, 0, 21.39129
